,context,duration,end_time,request_no,simulation_name,start_time,status
479,USER,0,2018-06-17 20:05:24.455,480,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.455,START
480,USER,0,2018-06-17 20:05:24.455,481,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.455,START
481,USER,0,2018-06-17 20:05:24.456,482,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.456,START
482,USER,0,2018-06-17 20:05:24.456,483,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.456,START
483,USER,0,2018-06-17 20:05:24.456,484,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.456,START
484,USER,0,2018-06-17 20:05:24.456,485,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.456,START
485,USER,0,2018-06-17 20:05:24.456,486,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.456,START
486,USER,0,2018-06-17 20:05:24.457,487,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.457,START
487,USER,0,2018-06-17 20:05:24.457,488,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.457,START
488,USER,0,2018-06-17 20:05:24.457,489,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.457,START
489,USER,0,2018-06-17 20:05:24.457,490,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.457,START
490,USER,0,2018-06-17 20:05:24.457,491,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.457,START
491,USER,0,2018-06-17 20:05:24.458,492,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.458,START
492,USER,0,2018-06-17 20:05:24.458,493,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.458,START
493,USER,0,2018-06-17 20:05:24.458,494,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.458,START
494,USER,0,2018-06-17 20:05:24.458,495,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.458,START
495,USER,0,2018-06-17 20:05:24.458,496,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.458,START
496,USER,0,2018-06-17 20:05:24.459,497,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.459,START
497,USER,0,2018-06-17 20:05:24.459,498,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.459,START
498,USER,0,2018-06-17 20:05:24.459,499,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.459,START
499,USER,0,2018-06-17 20:05:24.459,500,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.459,START
500,USER,0,2018-06-17 20:05:24.459,501,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.459,START
501,USER,0,2018-06-17 20:05:24.460,502,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.460,START
502,USER,0,2018-06-17 20:05:24.460,503,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.460,START
503,USER,0,2018-06-17 20:05:24.460,504,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.460,START
504,USER,0,2018-06-17 20:05:24.460,505,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.460,START
505,USER,0,2018-06-17 20:05:24.460,506,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.460,START
506,USER,0,2018-06-17 20:05:24.461,507,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.461,START
507,USER,0,2018-06-17 20:05:24.461,508,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.461,START
508,USER,0,2018-06-17 20:05:24.461,509,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.461,START
509,USER,0,2018-06-17 20:05:24.461,510,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.461,START
510,USER,0,2018-06-17 20:05:24.462,511,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.462,START
511,USER,0,2018-06-17 20:05:24.462,512,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.462,START
512,USER,0,2018-06-17 20:05:24.463,513,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.463,START
513,USER,0,2018-06-17 20:05:24.463,514,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.463,START
514,USER,0,2018-06-17 20:05:24.464,515,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.464,START
515,USER,0,2018-06-17 20:05:24.464,516,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.464,START
516,USER,0,2018-06-17 20:05:24.464,517,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.464,START
517,USER,0,2018-06-17 20:05:24.464,518,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.464,START
518,USER,0,2018-06-17 20:05:24.464,519,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.464,START
519,USER,0,2018-06-17 20:05:24.465,520,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.465,START
520,USER,0,2018-06-17 20:05:24.465,521,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.465,START
521,USER,0,2018-06-17 20:05:24.465,522,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.465,START
522,USER,0,2018-06-17 20:05:24.465,523,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.465,START
523,USER,0,2018-06-17 20:05:24.465,524,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.465,START
524,USER,0,2018-06-17 20:05:24.466,525,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.466,START
525,USER,0,2018-06-17 20:05:24.466,526,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.466,START
526,USER,0,2018-06-17 20:05:24.466,527,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.466,START
527,USER,0,2018-06-17 20:05:24.466,528,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.466,START
528,USER,0,2018-06-17 20:05:24.466,529,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.466,START
529,USER,0,2018-06-17 20:05:24.467,530,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.467,START
530,USER,0,2018-06-17 20:05:24.467,531,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.467,START
531,USER,0,2018-06-17 20:05:24.467,532,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.467,START
532,USER,0,2018-06-17 20:05:24.467,533,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.467,START
533,USER,0,2018-06-17 20:05:24.467,534,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.467,START
534,USER,0,2018-06-17 20:05:24.468,535,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.468,START
535,USER,0,2018-06-17 20:05:24.468,536,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.468,START
536,USER,0,2018-06-17 20:05:24.468,537,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.468,START
537,USER,0,2018-06-17 20:05:24.468,538,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.468,START
538,USER,0,2018-06-17 20:05:24.468,539,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.468,START
539,USER,0,2018-06-17 20:05:24.468,540,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.468,START
540,USER,0,2018-06-17 20:05:24.469,541,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.469,START
541,USER,0,2018-06-17 20:05:24.469,542,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.469,START
542,USER,0,2018-06-17 20:05:24.469,543,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.469,START
543,USER,0,2018-06-17 20:05:24.469,544,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.469,START
544,USER,0,2018-06-17 20:05:24.469,545,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.469,START
545,USER,0,2018-06-17 20:05:24.470,546,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.470,START
546,USER,0,2018-06-17 20:05:24.470,547,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.470,START
547,USER,0,2018-06-17 20:05:24.470,548,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.470,START
548,USER,0,2018-06-17 20:05:24.470,549,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.470,START
549,USER,0,2018-06-17 20:05:24.470,550,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.470,START
550,USER,0,2018-06-17 20:05:24.470,551,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.470,START
551,USER,0,2018-06-17 20:05:24.471,552,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.471,START
552,USER,0,2018-06-17 20:05:24.471,553,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.471,START
553,USER,0,2018-06-17 20:05:24.471,554,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.471,START
554,USER,0,2018-06-17 20:05:24.471,555,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.471,START
555,USER,0,2018-06-17 20:05:24.471,556,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.471,START
556,USER,0,2018-06-17 20:05:24.471,557,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.471,START
557,USER,0,2018-06-17 20:05:24.472,558,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.472,START
558,USER,0,2018-06-17 20:05:24.472,559,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.472,START
559,USER,0,2018-06-17 20:05:24.472,560,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.472,START
560,USER,0,2018-06-17 20:05:24.472,561,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.472,START
561,USER,0,2018-06-17 20:05:24.472,562,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.472,START
562,USER,0,2018-06-17 20:05:24.472,563,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.472,START
563,USER,0,2018-06-17 20:05:24.473,564,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.473,START
564,USER,0,2018-06-17 20:05:24.473,565,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.473,START
565,USER,0,2018-06-17 20:05:24.473,566,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.473,START
566,USER,0,2018-06-17 20:05:24.473,567,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.473,START
567,USER,0,2018-06-17 20:05:24.473,568,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.473,START
568,USER,0,2018-06-17 20:05:24.474,569,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.474,START
569,USER,0,2018-06-17 20:05:24.474,570,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.474,START
570,USER,0,2018-06-17 20:05:24.474,571,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.474,START
571,USER,0,2018-06-17 20:05:24.475,572,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.475,START
572,USER,0,2018-06-17 20:05:24.475,573,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.475,START
573,USER,0,2018-06-17 20:05:24.475,574,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.475,START
574,USER,0,2018-06-17 20:05:24.475,575,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.475,START
575,USER,0,2018-06-17 20:05:24.476,576,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.476,START
576,USER,0,2018-06-17 20:05:24.476,577,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.476,START
577,USER,0,2018-06-17 20:05:24.476,578,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.476,START
578,USER,0,2018-06-17 20:05:24.476,579,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.476,START
579,USER,0,2018-06-17 20:05:24.476,580,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.476,START
580,USER,0,2018-06-17 20:05:24.477,581,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.477,START
581,USER,0,2018-06-17 20:05:24.477,582,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.477,START
582,USER,0,2018-06-17 20:05:24.477,583,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.477,START
583,USER,0,2018-06-17 20:05:24.477,584,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.477,START
584,USER,0,2018-06-17 20:05:24.478,585,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.478,START
585,USER,0,2018-06-17 20:05:24.478,586,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.478,START
586,USER,0,2018-06-17 20:05:24.478,587,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.478,START
587,USER,0,2018-06-17 20:05:24.478,588,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.478,START
588,USER,0,2018-06-17 20:05:24.479,589,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.479,START
589,USER,0,2018-06-17 20:05:24.479,590,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.479,START
590,USER,0,2018-06-17 20:05:24.479,591,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.479,START
591,USER,0,2018-06-17 20:05:24.479,592,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.479,START
592,USER,0,2018-06-17 20:05:24.480,593,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.480,START
593,USER,0,2018-06-17 20:05:24.480,594,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.480,START
594,USER,0,2018-06-17 20:05:24.480,595,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.480,START
595,USER,0,2018-06-17 20:05:24.481,596,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.481,START
596,USER,0,2018-06-17 20:05:24.481,597,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.481,START
597,USER,0,2018-06-17 20:05:24.481,598,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.481,START
598,USER,0,2018-06-17 20:05:24.481,599,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.481,START
599,USER,0,2018-06-17 20:05:24.481,600,Zip Categorization Coldstart-scenario,2018-06-17 20:05:24.481,START
600,USER,3770,2018-06-17 20:05:26.780,3,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.010,END
601,USER,3912,2018-06-17 20:05:26.927,8,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.015,END
602,USER,3874,2018-06-17 20:05:26.957,38,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.083,END
603,USER,3958,2018-06-17 20:05:26.979,13,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.021,END
604,USER,3934,2018-06-17 20:05:27.023,44,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.089,END
605,USER,3995,2018-06-17 20:05:27.023,16,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.028,END
606,USER,3950,2018-06-17 20:05:27.122,148,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.172,END
607,USER,4033,2018-06-17 20:05:27.125,50,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.092,END
608,USER,4050,2018-06-17 20:05:27.161,89,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.111,END
609,USER,4072,2018-06-17 20:05:27.176,74,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.104,END
610,USER,4148,2018-06-17 20:05:27.180,19,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.032,END
611,USER,4102,2018-06-17 20:05:27.195,52,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.093,END
612,USER,4124,2018-06-17 20:05:27.229,76,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.105,END
613,USER,4223,2018-06-17 20:05:27.235,5,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.012,END
614,USER,4140,2018-06-17 20:05:27.236,58,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.096,END
615,USER,4183,2018-06-17 20:05:27.242,24,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.059,END
616,USER,4183,2018-06-17 20:05:27.263,34,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.080,END
617,USER,4176,2018-06-17 20:05:27.285,85,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.109,END
618,USER,4190,2018-06-17 20:05:27.285,55,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.095,END
619,USER,4152,2018-06-17 20:05:27.323,146,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.171,END
620,USER,4237,2018-06-17 20:05:27.348,88,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.111,END
621,USER,4050,2018-06-17 20:05:27.369,264,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.319,END
622,USER,4312,2018-06-17 20:05:27.391,32,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.079,END
623,USER,4337,2018-06-17 20:05:27.443,77,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.106,END
624,USER,4132,2018-06-17 20:05:27.452,267,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.320,END
625,USER,4072,2018-06-17 20:05:27.457,384,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.385,END
626,USER,4286,2018-06-17 20:05:27.459,150,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.173,END
627,USER,4422,2018-06-17 20:05:27.461,22,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.039,END
628,USER,4458,2018-06-17 20:05:27.491,20,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.033,END
629,USER,4181,2018-06-17 20:05:27.502,270,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.321,END
630,USER,4330,2018-06-17 20:05:27.505,156,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.175,END
631,USER,4375,2018-06-17 20:05:27.518,105,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.143,END
632,USER,4354,2018-06-17 20:05:27.534,165,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.180,END
633,USER,4209,2018-06-17 20:05:27.534,273,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.325,END
634,USER,4485,2018-06-17 20:05:27.561,29,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.076,END
635,USER,4243,2018-06-17 20:05:27.587,339,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.344,END
636,USER,4486,2018-06-17 20:05:27.587,68,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.101,END
637,USER,4260,2018-06-17 20:05:27.590,286,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.330,END
638,USER,4303,2018-06-17 20:05:27.623,268,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.320,END
639,USER,4315,2018-06-17 20:05:27.623,239,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.308,END
640,USER,4467,2018-06-17 20:05:27.625,131,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.158,END
641,USER,4446,2018-06-17 20:05:27.626,166,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.180,END
642,USER,4298,2018-06-17 20:05:27.628,287,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.330,END
643,USER,4324,2018-06-17 20:05:27.633,245,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.309,END
644,USER,4335,2018-06-17 20:05:27.639,230,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.304,END
645,USER,4595,2018-06-17 20:05:27.646,23,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.051,END
646,USER,4270,2018-06-17 20:05:27.649,365,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.379,END
647,USER,4283,2018-06-17 20:05:27.658,353,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.375,END
648,USER,4550,2018-06-17 20:05:27.661,87,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.111,END
649,USER,4347,2018-06-17 20:05:27.664,259,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.317,END
650,USER,4388,2018-06-17 20:05:27.671,220,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.283,END
651,USER,4589,2018-06-17 20:05:27.671,36,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.082,END
652,USER,4593,2018-06-17 20:05:27.701,82,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.108,END
653,USER,4421,2018-06-17 20:05:27.703,218,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.282,END
654,USER,4623,2018-06-17 20:05:27.710,42,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.087,END
655,USER,4397,2018-06-17 20:05:27.713,257,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.316,END
656,USER,4613,2018-06-17 20:05:27.723,86,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.110,END
657,USER,4632,2018-06-17 20:05:27.730,61,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.098,END
658,USER,4420,2018-06-17 20:05:27.735,256,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.315,END
659,USER,4425,2018-06-17 20:05:27.737,252,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.312,END
660,USER,4549,2018-06-17 20:05:27.743,190,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.194,END
661,USER,4554,2018-06-17 20:05:27.749,194,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.195,END
662,USER,4606,2018-06-17 20:05:27.751,107,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.145,END
663,USER,4562,2018-06-17 20:05:27.753,183,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.191,END
664,USER,4684,2018-06-17 20:05:27.783,64,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.099,END
665,USER,4523,2018-06-17 20:05:27.802,211,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.279,END
666,USER,4493,2018-06-17 20:05:27.802,244,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.309,END
667,USER,4698,2018-06-17 20:05:27.804,78,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.106,END
668,USER,4527,2018-06-17 20:05:27.812,226,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.285,END
669,USER,4756,2018-06-17 20:05:27.818,25,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.062,END
670,USER,4720,2018-06-17 20:05:27.832,90,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.112,END
671,USER,4798,2018-06-17 20:05:27.876,31,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.078,END
672,USER,4705,2018-06-17 20:05:27.877,149,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.172,END
673,USER,4575,2018-06-17 20:05:27.883,240,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.308,END
674,USER,4860,2018-06-17 20:05:27.883,14,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.023,END
675,USER,4801,2018-06-17 20:05:27.891,45,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.090,END
676,USER,4606,2018-06-17 20:05:27.915,243,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.309,END
677,USER,4747,2018-06-17 20:05:27.925,162,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.178,END
678,USER,4669,2018-06-17 20:05:27.939,203,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.270,END
679,USER,4879,2018-06-17 20:05:27.942,26,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.063,END
680,USER,4945,2018-06-17 20:05:27.965,12,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.020,END
681,USER,4966,2018-06-17 20:05:27.986,11,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.020,END
682,USER,4727,2018-06-17 20:05:28.000,206,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.273,END
683,USER,5008,2018-06-17 20:05:28.026,9,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.018,END
684,USER,4866,2018-06-17 20:05:28.034,140,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.168,END
685,USER,4939,2018-06-17 20:05:28.034,56,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.095,END
686,USER,4750,2018-06-17 20:05:28.034,222,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.284,END
687,USER,4870,2018-06-17 20:05:28.041,145,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.171,END
688,USER,4931,2018-06-17 20:05:28.073,101,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.142,END
689,USER,4942,2018-06-17 20:05:28.081,97,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.139,END
690,USER,5049,2018-06-17 20:05:28.083,21,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.034,END
691,USER,4871,2018-06-17 20:05:28.142,204,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.271,END
692,USER,4840,2018-06-17 20:05:28.145,231,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.305,END
693,USER,4981,2018-06-17 20:05:28.147,138,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.166,END
694,USER,4995,2018-06-17 20:05:28.171,157,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.176,END
695,USER,4852,2018-06-17 20:05:28.172,265,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.320,END
696,USER,5083,2018-06-17 20:05:28.185,69,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.102,END
697,USER,5097,2018-06-17 20:05:28.196,63,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.099,END
698,USER,4897,2018-06-17 20:05:28.214,260,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.317,END
699,USER,5119,2018-06-17 20:05:28.221,70,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.102,END
700,USER,5110,2018-06-17 20:05:28.275,137,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.165,END
701,USER,5199,2018-06-17 20:05:28.296,59,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.097,END
702,USER,4999,2018-06-17 20:05:28.313,255,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.314,END
703,USER,5146,2018-06-17 20:05:28.315,141,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.169,END
704,USER,5147,2018-06-17 20:05:28.321,154,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.174,END
705,USER,4980,2018-06-17 20:05:28.323,334,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.343,END
706,USER,5211,2018-06-17 20:05:28.325,94,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.114,END
707,USER,5023,2018-06-17 20:05:28.331,241,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.308,END
708,USER,5238,2018-06-17 20:05:28.338,65,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.100,END
709,USER,5063,2018-06-17 20:05:28.340,209,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.277,END
710,USER,5013,2018-06-17 20:05:28.347,303,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.334,END
711,USER,4972,2018-06-17 20:05:28.357,383,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.385,END
712,USER,5037,2018-06-17 20:05:28.359,272,Fat Categorization Coldstart-scenario,2018-06-17 20:05:23.322,END
713,USER,5215,2018-06-17 20:05:28.368,121,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.153,END
714,USER,5213,2018-06-17 20:05:28.378,136,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.165,END
715,USER,5278,2018-06-17 20:05:28.381,71,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.103,END
716,USER,5250,2018-06-17 20:05:28.389,96,Slim Categorization Coldstart-scenario,2018-06-17 20:05:23.139,END
